lot_id,product,line,lot_start_date,planned_release_date,disposition_date,status,batch_size_L,campaign_id
OCT1262,octanate,Line_C,2023-03-17,2023-04-02,2023-03-31,Released,1519,CAMP_2023_03
FIB1263,fibryga,Line_A,2023-03-17,2023-03-27,2023-03-28,Released,1109,CAMP_2023_03
OCT1264,octanate,Line_A,2023-03-18,2023-03-31,2023-03-30,Released,1196,CAMP_2023_03
OCT1265,octanate,Line_C,2023-03-18,2023-03-30,2023-03-30,Released,1316,CAMP_2023_03
OCT1266,octanate_LV,Line_A,2023-03-18,2023-03-30,2023-03-28,Released,1153,CAMP_2023_03
OCT1267,octanate_LV,Line_B,2023-03-18,2023-03-26,2023-03-27,Released,788,CAMP_2023_03
OCT1268,octanate_LV,Line_C,2023-03-18,2023-03-29,2023-03-30,Released,1008,CAMP_2023_03
OCT1269,octanate,Line_C,2023-03-19,2023-03-28,2023-03-29,Released,1521,CAMP_2023_03
OCT1270,octanate_LV,Line_C,2023-03-19,2023-04-01,2023-03-31,Released,940,CAMP_2023_03
FIB1271,fibryga,Line_B,2023-03-19,2023-03-30,2023-03-31,Released,1085,CAMP_2023_03
OCT1272,octanate_LV,Line_C,2023-03-20,2023-04-02,2023-04-08,Released,1242,CAMP_2023_03
FIB1273,fibryga,Line_B,2023-03-20,2023-04-04,2023-04-04,Released,1776,CAMP_2023_03
OCT1274,octanate,Line_A,2023-03-21,2023-03-29,2023-03-29,Released,1642,CAMP_2023_03
OCT1275,octanate_LV,Line_A,2023-03-21,2023-04-05,2023-04-03,Released,592,CAMP_2023_03
OCT1276,octanate_LV,Line_B,2023-03-21,2023-04-02,2023-04-03,Released,805,CAMP_2023_03
FIB1277,fibryga,Line_B,2023-03-21,2023-04-06,2023-04-08,Released,1762,CAMP_2023_03
OCT1278,octanate,Line_A,2023-03-22,2023-04-03,2023-04-04,Released,1951,CAMP_2023_03
OCT1279,octanate_LV,Line_A,2023-03-22,2023-04-03,2023-04-04,Released,1695,CAMP_2023_03
OCT1280,octanate_LV,Line_B,2023-03-22,2023-03-29,2023-03-29,Released,1842,CAMP_2023_03
OCT1281,octanate,Line_B,2023-03-23,2023-04-08,2023-04-09,Released,802,CAMP_2023_03
OCT1282,octanate_LV,Line_A,2023-03-23,2023-04-08,2023-04-06,Released,890,CAMP_2023_03
OCT1283,octanate_LV,Line_B,2023-03-23,2023-04-04,2023-04-05,Released,1914,CAMP_2023_03
OCT1284,octanate_LV,Line_C,2023-03-23,2023-04-07,2023-04-08,Released,1989,CAMP_2023_03
FIB1285,fibryga,Line_A,2023-03-23,2023-04-01,2023-04-01,Released,1856,CAMP_2023_03
FIB1286,fibryga,Line_C,2023-03-23,2023-04-01,2023-04-01,Released,1618,CAMP_2023_03
OCT1287,octanate,Line_A,2023-03-24,2023-04-04,2023-04-03,Released,1004,CAMP_2023_03
OCT1288,octanate,Line_B,2023-03-24,2023-04-04,2023-04-06,Released,1091,CAMP_2023_03
OCT1289,octanate,Line_A,2023-03-25,2023-04-10,2023-04-11,Released,1308,CAMP_2023_03
OCT1290,octanate_LV,Line_B,2023-03-25,2023-04-05,2023-04-03,Released,1209,CAMP_2023_03
FIB1291,fibryga,Line_C,2023-03-25,2023-04-09,2023-04-11,Released,781,CAMP_2023_03
OCT1292,octanate,Line_A,2023-03-26,2023-04-11,2023-04-12,Released,1871,CAMP_2023_03
OCT1293,octanate,Line_C,2023-03-26,2023-04-05,2023-04-14,Released,1176,CAMP_2023_03
OCT1294,octanate_LV,Line_B,2023-03-26,2023-04-04,2023-04-09,Released,1333,CAMP_2023_03
OCT1295,octanate,Line_B,2023-03-27,2023-04-07,2023-04-05,Released,1835,CAMP_2023_03
FIB1296,fibryga,Line_B,2023-03-27,2023-04-05,2023-04-03,Released,1313,CAMP_2023_03
OCT1297,octanate,Line_A,2023-03-28,2023-04-08,2023-04-06,Released,1111,CAMP_2023_03
OCT1298,octanate,Line_C,2023-03-28,2023-04-09,2023-04-11,Released,774,CAMP_2023_03
OCT1299,octanate_LV,Line_C,2023-03-28,2023-04-05,2023-04-07,Released,1827,CAMP_2023_03
FIB1300,fibryga,Line_A,2023-03-28,2023-04-06,2023-04-14,Released,1104,CAMP_2023_03
OCT1301,octanate,Line_A,2023-03-29,2023-04-11,2023-04-11,Released,677,CAMP_2023_03
OCT1302,octanate,Line_C,2023-03-29,2023-04-07,2023-04-06,Released,513,CAMP_2023_03
OCT1303,octanate_LV,Line_A,2023-03-29,2023-04-08,2023-04-08,Released,1175,CAMP_2023_03
OCT1304,octanate_LV,Line_B,2023-03-29,2023-04-14,2023-04-22,Released,1918,CAMP_2023_03
OCT1305,octanate_LV,Line_C,2023-03-29,2023-04-06,2023-04-05,Released,1330,CAMP_2023_03
OCT1306,octanate_LV,Line_B,2023-03-30,2023-04-09,2023-04-10,Released,1479,CAMP_2023_03
OCT1307,octanate_LV,Line_C,2023-03-30,2023-04-15,2023-04-16,Released,1600,CAMP_2023_03
OCT1308,octanate_LV,Line_C,2023-03-31,2023-04-16,2023-04-22,Released,1672,CAMP_2023_03
FIB1309,fibryga,Line_B,2023-03-31,2023-04-15,2023-04-14,Released,1968,CAMP_2023_03
OCT1310,octanate,Line_A,2023-04-01,2023-04-16,2023-04-14,Released,1428,CAMP_2023_04
OCT1311,octanate,Line_B,2023-04-01,2023-04-14,2023-04-12,Released,1644,CAMP_2023_04
OCT1312,octanate_LV,Line_C,2023-04-01,2023-04-08,2023-04-06,Released,592,CAMP_2023_04
OCT1313,octanate,Line_A,2023-04-02,2023-04-10,2023-04-11,Released,564,CAMP_2023_04
OCT1314,octanate,Line_B,2023-04-02,2023-04-11,2023-04-12,Released,1266,CAMP_2023_04
OCT1315,octanate_LV,Line_A,2023-04-02,2023-04-15,2023-04-14,Released,1838,CAMP_2023_04
OCT1316,octanate_LV,Line_C,2023-04-02,2023-04-17,2023-04-16,Released,1990,CAMP_2023_04
OCT1317,octanate_LV,Line_B,2023-04-03,2023-04-13,2023-04-15,Released,817,CAMP_2023_04
OCT1318,octanate_LV,Line_C,2023-04-03,2023-04-11,2023-04-20,Released,1759,CAMP_2023_04
FIB1319,fibryga,Line_C,2023-04-03,2023-04-13,2023-04-16,Released,1414,CAMP_2023_04
OCT1320,octanate,Line_C,2023-04-04,2023-04-11,2023-04-10,Released,1605,CAMP_2023_04
OCT1321,octanate_LV,Line_A,2023-04-04,2023-04-11,2023-04-18,Released,979,CAMP_2023_04
FIB1322,fibryga,Line_A,2023-04-04,2023-04-20,2023-04-20,Released,985,CAMP_2023_04
FIB1323,fibryga,Line_B,2023-04-04,2023-04-13,2023-04-12,Released,1346,CAMP_2023_04
FIB1324,fibryga,Line_C,2023-04-04,2023-04-11,2023-04-10,Released,1782,CAMP_2023_04
OCT1325,octanate,Line_C,2023-04-05,2023-04-17,2023-04-18,Released,1574,CAMP_2023_04
OCT1326,octanate_LV,Line_A,2023-04-05,2023-04-18,2023-04-18,Released,1270,CAMP_2023_04
OCT1327,octanate_LV,Line_B,2023-04-05,2023-04-20,2023-04-19,Released,1115,CAMP_2023_04
FIB1328,fibryga,Line_A,2023-04-05,2023-04-19,2023-04-20,Released,1353,CAMP_2023_04
FIB1329,fibryga,Line_C,2023-04-05,2023-04-15,2023-04-17,Released,1824,CAMP_2023_04
OCT1330,octanate,Line_A,2023-04-06,2023-04-20,2023-04-18,Released,1596,CAMP_2023_04
OCT1331,octanate,Line_C,2023-04-06,2023-04-17,2023-04-15,Released,649,CAMP_2023_04
OCT1332,octanate_LV,Line_A,2023-04-06,2023-04-22,2023-04-21,Released,1481,CAMP_2023_04
OCT1333,octanate_LV,Line_B,2023-04-06,2023-04-18,2023-04-19,Released,933,CAMP_2023_04
FIB1334,fibryga,Line_B,2023-04-06,2023-04-20,2023-04-19,Released,1312,CAMP_2023_04
OCT1335,octanate,Line_C,2023-04-07,2023-04-22,2023-04-22,Released,1035,CAMP_2023_04
OCT1336,octanate_LV,Line_A,2023-04-07,2023-04-21,2023-04-22,Released,1155,CAMP_2023_04
OCT1337,octanate_LV,Line_C,2023-04-07,2023-04-20,2023-04-26,Released,798,CAMP_2023_04
FIB1338,fibryga,Line_A,2023-04-07,2023-04-22,2023-04-23,Released,1104,CAMP_2023_04
FIB1339,fibryga,Line_B,2023-04-07,2023-04-19,2023-04-20,Released,1522,CAMP_2023_04
OCT1340,octanate,Line_B,2023-04-08,2023-04-22,2023-04-23,Released,1443,CAMP_2023_04
OCT1341,octanate,Line_C,2023-04-08,2023-04-20,2023-04-22,Released,876,CAMP_2023_04
FIB1342,fibryga,Line_A,2023-04-08,2023-04-15,2023-04-13,Released,1868,CAMP_2023_04
FIB1343,fibryga,Line_B,2023-04-08,2023-04-15,2023-04-14,Released,639,CAMP_2023_04
OCT1344,octanate,Line_A,2023-04-09,2023-04-24,2023-04-22,Released,1765,CAMP_2023_04
OCT1345,octanate_LV,Line_C,2023-04-09,2023-04-24,2023-04-22,Released,534,CAMP_2023_04
FIB1346,fibryga,Line_B,2023-04-09,2023-04-20,2023-04-29,Released,867,CAMP_2023_04
FIB1347,fibryga,Line_C,2023-04-09,2023-04-17,2023-04-16,Released,893,CAMP_2023_04
OCT1348,octanate,Line_B,2023-04-10,2023-04-22,2023-04-24,Released,661,CAMP_2023_04
OCT1349,octanate,Line_C,2023-04-10,2023-04-23,2023-04-22,Released,1927,CAMP_2023_04
OCT1350,octanate_LV,Line_A,2023-04-10,2023-04-18,2023-04-16,Released,691,CAMP_2023_04
OCT1351,octanate_LV,Line_C,2023-04-10,2023-04-24,2023-04-27,Released,1939,CAMP_2023_04
FIB1352,fibryga,Line_A,2023-04-10,2023-04-24,2023-04-24,Released,1658,CAMP_2023_04
OCT1353,octanate,Line_C,2023-04-11,2023-04-27,2023-04-25,Released,652,CAMP_2023_04
OCT1354,octanate_LV,Line_B,2023-04-11,2023-04-26,2023-04-24,Released,867,CAMP_2023_04
FIB1355,fibryga,Line_A,2023-04-11,2023-04-21,2023-04-22,Released,657,CAMP_2023_04
FIB1356,fibryga,Line_B,2023-04-11,2023-04-27,2023-04-29,Released,1886,CAMP_2023_04
OCT1357,octanate,Line_A,2023-04-12,2023-04-21,2023-04-19,Released,1525,CAMP_2023_04
OCT1358,octanate,Line_C,2023-04-12,2023-04-20,2023-04-18,Released,1197,CAMP_2023_04
FIB1359,fibryga,Line_B,2023-04-12,2023-04-23,2023-04-24,Released,1504,CAMP_2023_04
FIB1360,fibryga,Line_C,2023-04-12,2023-04-27,2023-04-28,Released,880,CAMP_2023_04
OCT1361,octanate,Line_C,2023-04-13,2023-04-29,2023-04-30,Released,1960,CAMP_2023_04
OCT1362,octanate_LV,Line_A,2023-04-13,2023-04-24,2023-04-25,Released,1297,CAMP_2023_04
OCT1363,octanate_LV,Line_B,2023-04-13,2023-04-21,2023-04-28,Released,1410,CAMP_2023_04
OCT1364,octanate_LV,Line_C,2023-04-13,2023-04-24,2023-04-28,Released,883,CAMP_2023_04
OCT1365,octanate,Line_A,2023-04-14,2023-04-22,2023-04-20,Released,1722,CAMP_2023_04
OCT1366,octanate,Line_C,2023-04-14,2023-04-27,2023-05-06,Released,1294,CAMP_2023_04
FIB1367,fibryga,Line_B,2023-04-14,2023-04-29,2023-05-01,Released,847,CAMP_2023_04
FIB1368,fibryga,Line_C,2023-04-14,2023-04-25,2023-04-26,Released,629,CAMP_2023_04
OCT1369,octanate,Line_A,2023-04-15,2023-04-26,2023-04-27,Released,657,CAMP_2023_04
OCT1370,octanate,Line_B,2023-04-15,2023-04-25,2023-04-26,Released,1716,CAMP_2023_04
OCT1371,octanate_LV,Line_B,2023-04-15,2023-04-22,2023-04-22,Released,1770,CAMP_2023_04
OCT1372,octanate_LV,Line_C,2023-04-15,2023-04-27,2023-04-28,Released,1833,CAMP_2023_04
FIB1373,fibryga,Line_B,2023-04-15,2023-04-27,2023-04-26,Released,1481,CAMP_2023_04
FIB1374,fibryga,Line_C,2023-04-15,2023-04-28,2023-04-28,Released,1923,CAMP_2023_04
OCT1375,octanate_LV,Line_A,2023-04-16,2023-04-27,2023-04-28,Released,1247,CAMP_2023_04
OCT1376,octanate_LV,Line_B,2023-04-16,2023-05-02,2023-05-03,Released,1896,CAMP_2023_04
FIB1377,fibryga,Line_A,2023-04-16,2023-04-30,2023-04-29,Released,1397,CAMP_2023_04
OCT1378,octanate,Line_A,2023-04-17,2023-04-30,2023-04-29,Released,1797,CAMP_2023_04
OCT1379,octanate,Line_B,2023-04-17,2023-04-28,2023-04-29,Released,1272,CAMP_2023_04
OCT1380,octanate,Line_C,2023-04-17,2023-05-03,2023-05-04,Released,1594,CAMP_2023_04
FIB1381,fibryga,Line_C,2023-04-17,2023-05-02,2023-04-30,Released,723,CAMP_2023_04
OCT1382,octanate,Line_C,2023-04-18,2023-05-04,2023-05-13,Released,1179,CAMP_2023_04
OCT1383,octanate_LV,Line_C,2023-04-18,2023-04-29,2023-04-30,Released,1412,CAMP_2023_04
FIB1384,fibryga,Line_A,2023-04-18,2023-05-02,2023-05-01,Released,1206,CAMP_2023_04
OCT1385,octanate,Line_A,2023-04-19,2023-04-27,2023-05-02,Released,1213,CAMP_2023_04
OCT1386,octanate,Line_B,2023-04-19,2023-05-03,2023-05-04,Released,1213,CAMP_2023_04
OCT1387,octanate_LV,Line_C,2023-04-19,2023-04-30,2023-05-04,Released,546,CAMP_2023_04
OCT1388,octanate,Line_A,2023-04-20,2023-04-30,2023-04-29,Released,1177,CAMP_2023_04
OCT1389,octanate_LV,Line_A,2023-04-20,2023-05-03,2023-05-02,Released,1811,CAMP_2023_04
OCT1390,octanate_LV,Line_C,2023-04-20,2023-05-06,2023-05-07,Released,1712,CAMP_2023_04
FIB1391,fibryga,Line_B,2023-04-20,2023-04-30,2023-05-01,Released,1682,CAMP_2023_04
FIB1392,fibryga,Line_C,2023-04-20,2023-05-05,2023-05-07,Released,903,CAMP_2023_04
OCT1393,octanate,Line_B,2023-04-21,2023-05-05,2023-05-05,Released,1722,CAMP_2023_04
OCT1394,octanate,Line_C,2023-04-21,2023-05-04,2023-05-04,Released,1220,CAMP_2023_04
FIB1395,fibryga,Line_B,2023-04-21,2023-05-07,2023-05-06,Released,1141,CAMP_2023_04
FIB1396,fibryga,Line_C,2023-04-21,2023-05-02,2023-05-10,Released,1920,CAMP_2023_04
OCT1397,octanate,Line_A,2023-04-22,2023-05-05,2023-05-04,Released,1677,CAMP_2023_04
OCT1398,octanate,Line_B,2023-04-22,2023-05-01,2023-04-30,Released,1636,CAMP_2023_04
OCT1399,octanate,Line_C,2023-04-22,2023-05-03,2023-05-11,Released,1423,CAMP_2023_04
FIB1400,fibryga,Line_B,2023-04-22,2023-05-05,2023-05-06,Released,1337,CAMP_2023_04
OCT1401,octanate_LV,Line_A,2023-04-23,2023-04-30,2023-04-29,Released,1098,CAMP_2023_04
OCT1402,octanate_LV,Line_B,2023-04-23,2023-05-03,2023-05-02,Released,1436,CAMP_2023_04
OCT1403,octanate,Line_B,2023-04-24,2023-05-09,2023-05-09,Released,1610,CAMP_2023_04
OCT1404,octanate_LV,Line_A,2023-04-24,2023-05-08,2023-05-09,Released,709,CAMP_2023_04
FIB1405,fibryga,Line_A,2023-04-24,2023-05-01,2023-05-01,Released,678,CAMP_2023_04
OCT1406,octanate,Line_B,2023-04-25,2023-05-11,2023-05-12,Released,839,CAMP_2023_04
OCT1407,octanate,Line_A,2023-04-26,2023-05-07,2023-05-09,Released,1553,CAMP_2023_04
OCT1408,octanate_LV,Line_A,2023-04-26,2023-05-09,2023-05-09,Released,1843,CAMP_2023_04
OCT1409,octanate_LV,Line_B,2023-04-26,2023-05-05,2023-05-07,Released,1006,CAMP_2023_04
OCT1410,octanate,Line_A,2023-04-27,2023-05-10,2023-05-08,Released,1797,CAMP_2023_04
OCT1411,octanate_LV,Line_A,2023-04-28,2023-05-12,2023-05-12,Released,629,CAMP_2023_04
OCT1412,octanate_LV,Line_C,2023-04-28,2023-05-11,2023-05-12,Released,1049,CAMP_2023_04
FIB1413,fibryga,Line_A,2023-04-28,2023-05-09,2023-05-10,Released,1659,CAMP_2023_04
OCT1414,octanate,Line_C,2023-04-29,2023-05-13,2023-05-18,Released,1403,CAMP_2023_04
OCT1415,octanate,Line_A,2023-04-30,2023-05-11,2023-05-19,Released,1012,CAMP_2023_04
OCT1416,octanate,Line_B,2023-04-30,2023-05-09,2023-05-16,Released,1986,CAMP_2023_04
OCT1417,octanate_LV,Line_A,2023-04-30,2023-05-08,2023-05-06,Released,937,CAMP_2023_04
OCT1418,octanate_LV,Line_C,2023-04-30,2023-05-10,2023-05-11,Released,519,CAMP_2023_04
FIB1419,fibryga,Line_A,2023-04-30,2023-05-12,2023-05-13,Released,1921,CAMP_2023_04
FIB1420,fibryga,Line_B,2023-04-30,2023-05-08,2023-05-09,Released,1996,CAMP_2023_04
OCT1421,octanate,Line_A,2023-05-01,2023-05-13,2023-05-12,Released,1283,CAMP_2023_05
OCT1422,octanate_LV,Line_A,2023-05-01,2023-05-10,2023-05-13,Released,1749,CAMP_2023_05
FIB1423,fibryga,Line_C,2023-05-01,2023-05-14,2023-05-15,Released,944,CAMP_2023_05
OCT1424,octanate,Line_A,2023-05-02,2023-05-10,2023-05-14,Released,1707,CAMP_2023_05
OCT1425,octanate,Line_C,2023-05-02,2023-05-15,2023-05-16,Released,1007,CAMP_2023_05
OCT1426,octanate_LV,Line_A,2023-05-02,2023-05-10,2023-05-12,Released,1914,CAMP_2023_05
OCT1427,octanate_LV,Line_B,2023-05-02,2023-05-13,2023-05-14,Released,1302,CAMP_2023_05
OCT1428,octanate_LV,Line_C,2023-05-02,2023-05-09,2023-05-08,Released,1513,CAMP_2023_05
FIB1429,fibryga,Line_A,2023-05-02,2023-05-12,2023-05-10,Released,1581,CAMP_2023_05
FIB1430,fibryga,Line_C,2023-05-02,2023-05-14,2023-05-13,Released,1292,CAMP_2023_05
OCT1431,octanate,Line_C,2023-05-03,2023-05-12,2023-05-10,Released,534,CAMP_2023_05
OCT1432,octanate_LV,Line_B,2023-05-03,2023-05-13,2023-05-16,Released,1315,CAMP_2023_05
OCT1433,octanate,Line_B,2023-05-04,2023-05-19,2023-05-18,Released,1068,CAMP_2023_05
OCT1434,octanate,Line_C,2023-05-04,2023-05-12,2023-05-11,Released,818,CAMP_2023_05
OCT1435,octanate_LV,Line_B,2023-05-04,2023-05-12,2023-05-14,Released,1994,CAMP_2023_05
FIB1436,fibryga,Line_A,2023-05-04,2023-05-14,2023-05-23,Released,737,CAMP_2023_05
OCT1437,octanate,Line_A,2023-05-05,2023-05-14,2023-05-19,Released,1936,CAMP_2023_05
OCT1438,octanate,Line_B,2023-05-05,2023-05-19,2023-05-19,Released,841,CAMP_2023_05
OCT1439,octanate,Line_C,2023-05-05,2023-05-16,2023-05-14,Released,560,CAMP_2023_05
OCT1440,octanate_LV,Line_A,2023-05-05,2023-05-18,2023-05-19,Released,1038,CAMP_2023_05
FIB1441,fibryga,Line_A,2023-05-05,2023-05-19,2023-05-17,Released,1523,CAMP_2023_05
FIB1442,fibryga,Line_C,2023-05-05,2023-05-14,2023-05-15,Released,1675,CAMP_2023_05
OCT1443,octanate,Line_B,2023-05-06,2023-05-21,2023-05-24,Released,1000,CAMP_2023_05
OCT1444,octanate,Line_C,2023-05-06,2023-05-18,2023-05-17,Released,866,CAMP_2023_05
OCT1445,octanate,Line_A,2023-05-07,2023-05-20,2023-05-20,Released,1055,CAMP_2023_05
OCT1446,octanate_LV,Line_A,2023-05-07,2023-05-14,2023-05-15,Released,1321,CAMP_2023_05
OCT1447,octanate_LV,Line_B,2023-05-07,2023-05-21,2023-05-21,Released,1170,CAMP_2023_05
OCT1448,octanate_LV,Line_C,2023-05-07,2023-05-21,2023-05-27,Released,1097,CAMP_2023_05
FIB1449,fibryga,Line_B,2023-05-07,2023-05-23,2023-05-25,Released,1711,CAMP_2023_05
OCT1450,octanate_LV,Line_C,2023-05-08,2023-05-21,2023-05-29,Released,1802,CAMP_2023_05
OCT1451,octanate,Line_A,2023-05-09,2023-05-22,2023-05-22,Released,712,CAMP_2023_05
OCT1452,octanate,Line_B,2023-05-09,2023-05-19,2023-05-17,Released,791,CAMP_2023_05
OCT1453,octanate_LV,Line_A,2023-05-09,2023-05-19,2023-05-20,Released,1935,CAMP_2023_05
OCT1454,octanate,Line_B,2023-05-10,2023-05-26,2023-05-27,Released,1856,CAMP_2023_05
OCT1455,octanate_LV,Line_A,2023-05-10,2023-05-21,2023-05-22,Released,1935,CAMP_2023_05
OCT1456,octanate_LV,Line_C,2023-05-10,2023-05-24,2023-05-25,Released,915,CAMP_2023_05
FIB1457,fibryga,Line_A,2023-05-10,2023-05-26,2023-05-30,Released,836,CAMP_2023_05
FIB1458,fibryga,Line_C,2023-05-10,2023-05-18,2023-05-17,Released,1425,CAMP_2023_05
OCT1459,octanate,Line_A,2023-05-11,2023-05-22,2023-05-20,Released,822,CAMP_2023_05
OCT1460,octanate,Line_C,2023-05-11,2023-05-27,2023-06-04,Released,803,CAMP_2023_05
OCT1461,octanate_LV,Line_A,2023-05-11,2023-05-21,2023-05-22,Released,1551,CAMP_2023_05
OCT1462,octanate_LV,Line_B,2023-05-11,2023-05-22,2023-05-23,Released,563,CAMP_2023_05
OCT1463,octanate,Line_A,2023-05-12,2023-05-20,2023-05-19,Released,748,CAMP_2023_05
OCT1464,octanate,Line_B,2023-05-12,2023-05-22,2023-05-31,Released,1262,CAMP_2023_05
OCT1465,octanate_LV,Line_B,2023-05-12,2023-05-28,2023-05-29,Released,544,CAMP_2023_05
FIB1466,fibryga,Line_A,2023-05-12,2023-05-26,2023-05-24,Released,1179,CAMP_2023_05
FIB1467,fibryga,Line_B,2023-05-12,2023-05-26,2023-06-04,Released,1983,CAMP_2023_05
FIB1468,fibryga,Line_C,2023-05-12,2023-05-19,2023-05-20,Released,853,CAMP_2023_05
OCT1469,octanate,Line_A,2023-05-13,2023-05-22,2023-05-24,Released,804,CAMP_2023_05
OCT1470,octanate,Line_B,2023-05-13,2023-05-29,2023-05-29,Released,1521,CAMP_2023_05
OCT1471,octanate_LV,Line_B,2023-05-13,2023-05-24,2023-05-25,Released,908,CAMP_2023_05
FIB1472,fibryga,Line_B,2023-05-13,2023-05-28,2023-05-29,Released,1960,CAMP_2023_05
FIB1473,fibryga,Line_C,2023-05-13,2023-05-28,2023-05-28,Released,1658,CAMP_2023_05
OCT1474,octanate,Line_B,2023-05-14,2023-05-23,2023-05-29,Released,560,CAMP_2023_05
OCT1475,octanate_LV,Line_B,2023-05-14,2023-05-28,2023-05-27,Released,826,CAMP_2023_05
OCT1476,octanate_LV,Line_C,2023-05-14,2023-05-24,2023-05-25,Released,949,CAMP_2023_05
FIB1477,fibryga,Line_C,2023-05-14,2023-05-23,2023-05-25,Released,1928,CAMP_2023_05
OCT1478,octanate,Line_A,2023-05-15,2023-05-31,2023-06-08,Released,1662,CAMP_2023_05
OCT1479,octanate_LV,Line_A,2023-05-15,2023-05-29,2023-05-28,Released,1504,CAMP_2023_05
OCT1480,octanate_LV,Line_B,2023-05-15,2023-05-22,2023-05-23,Released,540,CAMP_2023_05
FIB1481,fibryga,Line_A,2023-05-15,2023-05-31,2023-06-01,Released,1197,CAMP_2023_05
OCT1482,octanate,Line_B,2023-05-16,2023-05-23,2023-05-28,Released,727,CAMP_2023_05
OCT1483,octanate_LV,Line_C,2023-05-16,2023-05-29,2023-05-29,Released,1118,CAMP_2023_05
FIB1484,fibryga,Line_A,2023-05-16,2023-05-25,2023-05-26,Released,1809,CAMP_2023_05
OCT1485,octanate,Line_A,2023-05-17,2023-06-01,2023-06-01,Released,957,CAMP_2023_05
OCT1486,octanate_LV,Line_A,2023-05-17,2023-05-28,2023-05-31,Released,1937,CAMP_2023_05
OCT1487,octanate_LV,Line_C,2023-05-17,2023-06-02,2023-06-10,Released,1752,CAMP_2023_05
FIB1488,fibryga,Line_A,2023-05-17,2023-06-02,2023-06-12,Released,788,CAMP_2023_05
FIB1489,fibryga,Line_B,2023-05-17,2023-05-25,2023-05-27,Released,843,CAMP_2023_05
OCT1490,octanate_LV,Line_B,2023-05-18,2023-05-25,2023-05-26,Released,1919,CAMP_2023_05
OCT1491,octanate_LV,Line_C,2023-05-18,2023-05-29,2023-05-27,Released,598,CAMP_2023_05
FIB1492,fibryga,Line_A,2023-05-18,2023-05-31,2023-06-01,Released,1509,CAMP_2023_05
FIB1493,fibryga,Line_C,2023-05-18,2023-05-31,2023-06-10,Released,1683,CAMP_2023_05
OCT1494,octanate,Line_C,2023-05-19,2023-05-27,2023-05-25,Released,1103,CAMP_2023_05
OCT1495,octanate_LV,Line_A,2023-05-19,2023-05-30,2023-05-28,Released,1200,CAMP_2023_05
OCT1496,octanate_LV,Line_B,2023-05-19,2023-06-01,2023-06-02,Released,1620,CAMP_2023_05
FIB1497,fibryga,Line_B,2023-05-19,2023-06-04,2023-06-02,Released,1383,CAMP_2023_05
OCT1498,octanate,Line_A,2023-05-20,2023-06-02,2023-06-03,Released,1178,CAMP_2023_05
OCT1499,octanate,Line_B,2023-05-20,2023-05-30,2023-05-30,Released,1852,CAMP_2023_05
OCT1500,octanate,Line_C,2023-05-20,2023-05-30,2023-06-08,Released,1670,CAMP_2023_05
OCT1501,octanate_LV,Line_C,2023-05-20,2023-05-27,2023-05-27,Released,1855,CAMP_2023_05
FIB1502,fibryga,Line_C,2023-05-20,2023-05-30,2023-06-01,Released,667,CAMP_2023_05
OCT1503,octanate,Line_B,2023-05-21,2023-06-03,2023-06-03,Released,686,CAMP_2023_05
OCT1504,octanate_LV,Line_A,2023-05-21,2023-06-02,2023-06-02,Released,882,CAMP_2023_05
OCT1505,octanate_LV,Line_C,2023-05-21,2023-06-04,2023-06-06,Released,1655,CAMP_2023_05
FIB1506,fibryga,Line_A,2023-05-21,2023-05-29,2023-06-06,Released,1608,CAMP_2023_05
OCT1507,octanate,Line_A,2023-05-22,2023-05-29,2023-05-30,Released,1596,CAMP_2023_05
OCT1508,octanate_LV,Line_B,2023-05-22,2023-06-02,2023-06-05,Released,1528,CAMP_2023_05
OCT1509,octanate,Line_A,2023-05-23,2023-06-06,2023-06-07,Released,933,CAMP_2023_05
OCT1510,octanate,Line_C,2023-05-23,2023-06-05,2023-06-14,Released,913,CAMP_2023_05
FIB1511,fibryga,Line_A,2023-05-23,2023-05-31,2023-06-09,Released,1630,CAMP_2023_05
FIB1512,fibryga,Line_B,2023-05-23,2023-06-03,2023-06-01,Released,1934,CAMP_2023_05
OCT1513,octanate_LV,Line_A,2023-05-24,2023-06-09,2023-06-07,Released,716,CAMP_2023_05
OCT1514,octanate_LV,Line_C,2023-05-24,2023-06-04,2023-06-04,Released,1341,CAMP_2023_05
FIB1515,fibryga,Line_A,2023-05-24,2023-06-07,2023-06-08,Released,576,CAMP_2023_05
FIB1516,fibryga,Line_B,2023-05-24,2023-06-06,2023-06-15,Released,579,CAMP_2023_05
FIB1517,fibryga,Line_C,2023-05-24,2023-06-05,2023-06-03,Released,1473,CAMP_2023_05
OCT1518,octanate,Line_C,2023-05-25,2023-06-05,2023-06-07,Released,1925,CAMP_2023_05
OCT1519,octanate_LV,Line_C,2023-05-25,2023-06-05,2023-06-06,Released,1157,CAMP_2023_05
FIB1520,fibryga,Line_A,2023-05-25,2023-06-07,2023-06-05,Released,884,CAMP_2023_05
OCT1521,octanate_LV,Line_A,2023-05-26,2023-06-02,2023-06-01,Released,634,CAMP_2023_05
OCT1522,octanate_LV,Line_B,2023-05-26,2023-06-10,2023-06-08,Released,855,CAMP_2023_05
OCT1523,octanate_LV,Line_C,2023-05-26,2023-06-05,2023-06-04,Released,567,CAMP_2023_05
OCT1524,octanate,Line_A,2023-05-27,2023-06-10,2023-06-08,Released,1895,CAMP_2023_05
