deviation_id,lot_id,category,severity,description,opened_at,closed_at,capa_flag,assignee,root_cause
DEV00001,FIB3011,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 379.8442 mOsm/kg (LSL:270.0, USL:320.0)",2024-07-27 19:00:00,2024-10-08 19:00:00,1,QA_Invest_3,Equipment
DEV00001,OCT3014,OOS_Result,Minor,"OOS result: assay_percent = 122.2449 % (LSL:95.0, USL:110.0)",2024-07-26 08:00:00,2024-09-04 08:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3016,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 268.7298 mOsm/kg (LSL:270.0, USL:320.0)",2024-07-25 09:00:00,2024-10-16 09:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3022,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 322.612 mOsm/kg (LSL:270.0, USL:320.0)",2024-07-28 23:00:00,2024-10-15 23:00:00,1,QA_Invest_3,Equipment
DEV00001,FIB3023,OOS_Result,Minor,"OOS result: particulates_per_ml = 62.5775 count/ml (LSL:0.0, USL:50.0)",2024-07-29 00:00:00,2024-10-17 00:00:00,1,QA_Invest_2,Material
DEV00001,FIB3026,OOS_Result,Critical,"OOS result: protein_mg_ml = 6.9359 mg/ml (LSL:7.0, USL:10.0)",2025-08-10 17:55:35,,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3029,OOS_Result,Minor,"OOS result: protein_mg_ml = 14.6802 mg/ml (LSL:7.0, USL:10.0)",2024-07-31 04:00:00,2024-10-22 04:00:00,0,QA_Invest_1,Method
DEV00001,OCT3032,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 320.9831 mOsm/kg (LSL:270.0, USL:320.0)",2024-07-30 11:00:00,2024-08-27 11:00:00,1,QA_Invest_3,Environment
DEV00001,FIB3036,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 321.7189 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-02 07:00:00,2024-08-23 07:00:00,1,MSAT_Lead,Method
DEV00001,FIB3039,OOS_Result,Major,"OOS result: fill_volume_ml = 10.8186 ml (LSL:9.5, USL:10.5)",2024-07-31 02:00:00,2024-10-24 02:00:00,1,QA_Invest_2,Equipment
DEV00001,FIB3046,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 263.7185 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-02 21:00:00,2024-09-03 21:00:00,0,QA_Invest_1,Personnel
DEV00001,OCT3053,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 321.4206 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-05 23:00:00,2024-09-24 23:00:00,1,QA_Invest_3,Personnel
DEV00001,OCT3053,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.0579 mg/ml (LSL:7.0, USL:10.0)",2024-08-07 06:00:00,2024-09-26 06:00:00,1,MSAT_Lead,Equipment
DEV00001,FIB3063,OOS_Result,Critical,"OOS result: pH = 6.8552 pH (LSL:6.9, USL:7.4)",2024-08-06 13:00:00,2024-10-15 13:00:00,1,MSAT_Lead,Environment
DEV00001,OCT3069,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9386 mg/ml (LSL:7.0, USL:10.0)",2024-08-10 11:00:00,2024-10-06 11:00:00,1,MSAT_Lead,Environment
DEV00001,FIB3075,OOS_Result,Major,"OOS result: protein_mg_ml = 3.9233 mg/ml (LSL:7.0, USL:10.0)",2024-08-11 03:00:00,2024-08-31 03:00:00,1,QA_Manager,Environment
DEV00001,OCT3083,OOS_Result,Major,"OOS result: assay_percent = 93.1774 % (LSL:95.0, USL:110.0)",2024-08-13 02:00:00,2024-10-31 02:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,FIB3084,OOS_Result,Major,"OOS result: protein_mg_ml = 6.9964 mg/ml (LSL:7.0, USL:10.0)",2024-08-15 07:00:00,2024-09-02 07:00:00,1,QA_Manager,Environment
DEV00001,OCT3085,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.0103 mg/ml (LSL:7.0, USL:10.0)",2024-08-14 21:00:00,2024-10-16 21:00:00,1,QA_Invest_2,Personnel
DEV00001,FIB3089,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 324.4362 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-14 09:00:00,2024-10-05 09:00:00,1,QA_Invest_1,Environment
DEV00001,FIB3094,OOS_Result,Minor,"OOS result: pH = 6.62 pH (LSL:6.9, USL:7.4)",2024-08-14 04:00:00,2024-10-08 04:00:00,0,QA_Invest_1,Under_Investigation
DEV00001,OCT3095,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 323.6307 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-17 10:00:00,2024-10-11 10:00:00,0,QA_Invest_1,Method
DEV00001,FIB3104,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 268.9027 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-17 12:00:00,2024-10-24 12:00:00,1,MSAT_Lead,Environment
DEV00001,OCT3108,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.7713 mg/ml (LSL:7.0, USL:10.0)",2024-08-20 20:00:00,2024-09-15 20:00:00,0,QA_Invest_2,Environment
DEV00001,OCT3113,OOS_Result,Major,"OOS result: assay_percent = 121.0043 % (LSL:95.0, USL:110.0)",2024-08-19 20:00:00,2024-09-18 20:00:00,1,QA_Invest_3,Material
DEV00001,OCT3113,OOS_Result,Minor,"OOS result: fill_volume_ml = 9.1353 ml (LSL:9.5, USL:10.5)",2024-08-21 19:00:00,2024-11-15 19:00:00,0,QA_Manager,Environment
DEV00001,FIB3115,OOS_Result,Major,"OOS result: protein_mg_ml = 2.917 mg/ml (LSL:7.0, USL:10.0)",2024-08-24 03:00:00,2024-10-19 03:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3130,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 335.1851 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-26 09:00:00,2024-10-02 09:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3132,OOS_Result,Major,"OOS result: protein_mg_ml = 10.4488 mg/ml (LSL:7.0, USL:10.0)",2024-08-28 12:00:00,2024-09-21 12:00:00,1,QA_Invest_1,Personnel
DEV00001,OCT3133,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 320.801 mOsm/kg (LSL:270.0, USL:320.0)",2024-08-27 10:00:00,2024-09-18 10:00:00,1,QA_Invest_1,Environment
DEV00001,OCT3137,OOS_Result,Critical,"OOS result: pH = 6.8022 pH (LSL:6.9, USL:7.4)",2024-08-26 04:00:00,2024-10-22 04:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3154,OOS_Result,Major,"OOS result: protein_mg_ml = 6.5677 mg/ml (LSL:7.0, USL:10.0)",2024-09-01 17:00:00,2024-10-09 17:00:00,1,QA_Invest_3,Method
DEV00001,OCT3159,OOS_Result,Major,"OOS result: protein_mg_ml = 10.1791 mg/ml (LSL:7.0, USL:10.0)",2024-09-01 14:00:00,2024-11-27 14:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3166,OOS_Result,Minor,"OOS result: assay_percent = 92.3214 % (LSL:95.0, USL:110.0)",2024-09-01 15:00:00,2024-10-20 15:00:00,1,MSAT_Lead,Method
DEV00001,OCT3169,OOS_Result,Major,"OOS result: pH = 6.6426 pH (LSL:6.9, USL:7.4)",2024-09-04 10:00:00,2024-11-29 10:00:00,1,QA_Manager,Personnel
DEV00001,FIB3180,OOS_Result,Minor,"OOS result: pH = 6.6964 pH (LSL:6.9, USL:7.4)",2024-09-06 13:00:00,2024-09-25 13:00:00,1,MSAT_Lead,Under_Investigation
DEV00001,FIB3180,OOS_Result,Major,"OOS result: endotoxin_eu_ml = 0.5305 EU/ml (LSL:0.0, USL:0.5)",2024-09-06 08:00:00,2024-09-30 08:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3183,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 226.2001 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-07 03:00:00,2024-11-11 03:00:00,0,QA_Invest_2,Equipment
DEV00001,OCT3184,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.7848 mg/ml (LSL:7.0, USL:10.0)",2024-09-08 22:00:00,2024-11-27 22:00:00,0,MSAT_Lead,Material
DEV00001,OCT3186,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.0246 mg/ml (LSL:7.0, USL:10.0)",2024-09-10 10:00:00,2024-09-24 10:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT3187,OOS_Result,Major,"OOS result: protein_mg_ml = 6.9673 mg/ml (LSL:7.0, USL:10.0)",2024-09-09 00:00:00,2024-09-27 00:00:00,1,QA_Invest_3,Method
DEV00001,OCT3188,OOS_Result,Major,"OOS result: protein_mg_ml = 10.6183 mg/ml (LSL:7.0, USL:10.0)",2024-09-09 12:00:00,2024-10-30 12:00:00,1,QA_Invest_1,Personnel
DEV00001,OCT3193,OOS_Result,Minor,"OOS result: pH = 7.4515 pH (LSL:6.9, USL:7.4)",2024-09-08 05:00:00,2024-09-28 05:00:00,1,QA_Invest_1,Environment
DEV00001,FIB3194,OOS_Result,Minor,"OOS result: pH = 6.536 pH (LSL:6.9, USL:7.4)",2024-09-08 06:00:00,2024-10-07 06:00:00,0,QA_Invest_3,Material
DEV00001,FIB3195,OOS_Result,Minor,"OOS result: protein_mg_ml = 4.047 mg/ml (LSL:7.0, USL:10.0)",2024-09-09 02:00:00,2024-11-02 02:00:00,0,QA_Invest_3,Under_Investigation
DEV00001,OCT3203,OOS_Result,Critical,"OOS result: protein_mg_ml = 14.2082 mg/ml (LSL:7.0, USL:10.0)",2024-09-13 22:00:00,2024-11-07 22:00:00,1,MSAT_Lead,Equipment
DEV00001,FIB3205,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 392.3595 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-12 08:00:00,2024-11-29 08:00:00,0,QA_Invest_2,Environment
DEV00001,OCT3208,OOS_Result,Minor,"OOS result: pH = 7.5687 pH (LSL:6.9, USL:7.4)",2024-09-13 01:00:00,2024-11-25 01:00:00,1,QA_Manager,Method
DEV00001,OCT3222,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.1994 mg/ml (LSL:7.0, USL:10.0)",2024-09-18 10:00:00,2024-11-30 10:00:00,1,QA_Manager,Method
DEV00001,OCT3223,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 265.2095 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-19 16:00:00,2024-11-24 16:00:00,1,QA_Invest_1,Equipment
DEV00001,FIB3224,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 267.4065 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-19 00:00:00,2024-11-26 00:00:00,1,QA_Invest_3,Environment
DEV00001,FIB3228,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.2142 mg/ml (LSL:7.0, USL:10.0)",2024-09-19 00:00:00,2024-11-10 00:00:00,1,QA_Invest_1,Method
DEV00001,FIB3239,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 352.6925 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-24 12:00:00,2024-12-04 12:00:00,0,QA_Manager,Environment
DEV00001,OCT3242,OOS_Result,Minor,"OOS result: pH = 7.6394 pH (LSL:6.9, USL:7.4)",2024-09-23 07:00:00,2024-11-09 07:00:00,1,QA_Manager,Personnel
DEV00001,OCT3247,OOS_Result,Minor,"OOS result: particulates_per_ml = 60.6976 count/ml (LSL:0.0, USL:50.0)",2024-09-25 06:00:00,2024-10-11 06:00:00,0,MSAT_Lead,Under_Investigation
DEV00001,OCT3254,OOS_Result,Minor,"OOS result: pH = 7.5498 pH (LSL:6.9, USL:7.4)",2024-09-24 18:00:00,2024-10-29 18:00:00,1,QA_Manager,Material
DEV00001,FIB3263,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 348.749 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-28 01:00:00,2024-11-26 01:00:00,1,QA_Invest_3,Personnel
DEV00001,FIB3266,OOS_Result,Major,"OOS result: pH = 6.6541 pH (LSL:6.9, USL:7.4)",2024-09-27 05:00:00,2024-11-10 05:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT3270,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 234.6818 mOsm/kg (LSL:270.0, USL:320.0)",2024-09-30 08:00:00,2024-12-12 08:00:00,1,QA_Invest_3,Equipment
DEV00001,OCT3270,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.2925 mg/ml (LSL:7.0, USL:10.0)",2024-09-29 19:00:00,2024-11-18 19:00:00,0,QA_Manager,Under_Investigation
DEV00001,FIB3279,OOS_Result,Major,"OOS result: particulates_per_ml = 60.305 count/ml (LSL:0.0, USL:50.0)",2025-08-27 17:55:35,,1,QA_Manager,Under_Investigation
DEV00001,OCT3281,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.699 mg/ml (LSL:7.0, USL:10.0)",2024-10-04 09:00:00,2024-11-03 09:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3282,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8976 mg/ml (LSL:7.0, USL:10.0)",2024-10-02 16:00:00,2024-12-08 16:00:00,1,QA_Invest_3,Method
DEV00001,FIB3286,OOS_Result,Major,"OOS result: assay_percent = 77.9109 % (LSL:95.0, USL:110.0)",2024-10-04 08:00:00,2024-12-05 08:00:00,1,QA_Manager,Equipment
DEV00001,FIB3290,OOS_Result,Minor,"OOS result: assay_percent = 83.0546 % (LSL:95.0, USL:110.0)",2024-10-04 23:00:00,2024-11-26 23:00:00,1,QA_Invest_3,Personnel
DEV00001,OCT3293,OOS_Result,Minor,"OOS result: pH = 7.4471 pH (LSL:6.9, USL:7.4)",2024-10-07 02:00:00,2024-12-12 02:00:00,0,QA_Manager,Environment
DEV00001,OCT3309,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 259.0954 mOsm/kg (LSL:270.0, USL:320.0)",2024-10-14 01:00:00,2024-11-24 01:00:00,0,QA_Invest_3,Material
DEV00001,OCT3311,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 377.9043 mOsm/kg (LSL:270.0, USL:320.0)",2024-10-13 16:00:00,2024-10-27 16:00:00,0,QA_Invest_3,Method
DEV00001,FIB3315,OOS_Result,Minor,"OOS result: protein_mg_ml = 2.9735 mg/ml (LSL:7.0, USL:10.0)",2024-10-15 10:00:00,2024-12-11 10:00:00,1,QA_Invest_1,Method
DEV00001,OCT3330,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 268.5354 mOsm/kg (LSL:270.0, USL:320.0)",2024-10-21 12:00:00,2025-01-08 12:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT3350,OOS_Result,Major,"OOS result: protein_mg_ml = 4.7598 mg/ml (LSL:7.0, USL:10.0)",2024-10-24 22:00:00,2024-11-17 22:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3361,OOS_Result,Major,"OOS result: protein_mg_ml = 10.1633 mg/ml (LSL:7.0, USL:10.0)",2025-08-03 17:55:35,,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3369,OOS_Result,Critical,"OOS result: osmolality_mOsm_kg = 261.9829 mOsm/kg (LSL:270.0, USL:320.0)",2024-10-29 06:00:00,2025-01-13 06:00:00,1,MSAT_Lead,Environment
DEV00001,OCT3370,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 364.9302 mOsm/kg (LSL:270.0, USL:320.0)",2024-10-31 20:00:00,2024-12-29 20:00:00,1,QA_Invest_3,Method
DEV00001,OCT3372,OOS_Result,Major,"OOS result: protein_mg_ml = 10.2852 mg/ml (LSL:7.0, USL:10.0)",2024-11-01 01:00:00,2024-11-29 01:00:00,1,MSAT_Lead,Equipment
DEV00001,FIB3373,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.1698 mg/ml (LSL:7.0, USL:10.0)",2024-11-01 09:00:00,2025-01-03 09:00:00,0,QA_Invest_3,Material
DEV00001,OCT3380,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 199.6343 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-02 20:00:00,2024-12-07 20:00:00,0,MSAT_Lead,Under_Investigation
DEV00001,OCT3382,OOS_Result,Minor,"OOS result: fill_volume_ml = 10.9934 ml (LSL:9.5, USL:10.5)",2024-10-31 23:00:00,2024-12-24 23:00:00,0,QA_Invest_3,Method
DEV00001,FIB3390,OOS_Result,Critical,"OOS result: pH = 6.7104 pH (LSL:6.9, USL:7.4)",2024-11-02 07:00:00,2024-11-17 07:00:00,1,QA_Invest_1,Equipment
DEV00001,OCT3392,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.2691 mg/ml (LSL:7.0, USL:10.0)",2024-11-04 04:00:00,2024-12-07 04:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3398,OOS_Result,Major,"OOS result: fill_volume_ml = 10.9567 ml (LSL:9.5, USL:10.5)",2025-08-09 17:55:35,,1,QA_Invest_1,Under_Investigation
DEV00001,FIB3400,OOS_Result,Major,"OOS result: fill_volume_ml = 8.7577 ml (LSL:9.5, USL:10.5)",2024-11-06 02:00:00,2024-12-26 02:00:00,1,QA_Manager,Equipment
DEV00001,FIB3400,OOS_Result,Critical,"OOS result: protein_mg_ml = 10.2319 mg/ml (LSL:7.0, USL:10.0)",2024-11-05 22:00:00,2025-02-03 22:00:00,1,QA_Invest_2,Method
DEV00001,OCT3410,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 265.6802 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-11 13:00:00,2024-12-25 13:00:00,0,QA_Invest_1,Equipment
DEV00001,FIB3412,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 267.6743 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-11 21:00:00,2025-01-16 21:00:00,1,MSAT_Lead,Material
DEV00001,OCT3420,OOS_Result,Major,"OOS result: fill_volume_ml = 10.8078 ml (LSL:9.5, USL:10.5)",2024-11-12 16:00:00,2025-01-07 16:00:00,1,QA_Invest_1,Material
DEV00001,OCT3426,OOS_Result,Minor,"OOS result: protein_mg_ml = 12.4772 mg/ml (LSL:7.0, USL:10.0)",2024-11-14 02:00:00,2025-01-14 02:00:00,0,QA_Invest_1,Environment
DEV00001,OCT3434,OOS_Result,Minor,"OOS result: protein_mg_ml = 12.4272 mg/ml (LSL:7.0, USL:10.0)",2024-11-17 07:00:00,2024-12-24 07:00:00,1,QA_Invest_1,Method
DEV00001,OCT3435,OOS_Result,Major,"OOS result: pH = 7.7085 pH (LSL:6.9, USL:7.4)",2024-11-14 01:00:00,2025-01-10 01:00:00,1,QA_Invest_2,Equipment
DEV00001,FIB3441,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 178.939 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-15 22:00:00,2024-12-15 22:00:00,1,QA_Manager,Equipment
DEV00001,FIB3446,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 264.5485 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-16 19:00:00,2025-01-23 19:00:00,1,MSAT_Lead,Material
DEV00001,OCT3453,OOS_Result,Major,"OOS result: protein_mg_ml = 6.5466 mg/ml (LSL:7.0, USL:10.0)",2024-11-21 11:00:00,2025-01-17 11:00:00,1,QA_Invest_3,Environment
DEV00001,FIB3454,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 268.477 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-19 01:00:00,2025-01-15 01:00:00,1,QA_Invest_2,Equipment
DEV00001,FIB3461,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 223.6505 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-25 05:00:00,2024-12-21 05:00:00,1,QA_Invest_3,Method
DEV00001,FIB3464,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 268.9698 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-22 18:00:00,2025-01-30 18:00:00,0,QA_Invest_2,Environment
DEV00001,OCT3465,OOS_Result,Minor,"OOS result: fill_volume_ml = 11.1678 ml (LSL:9.5, USL:10.5)",2024-11-24 03:00:00,2025-02-06 03:00:00,0,QA_Invest_3,Equipment
DEV00001,FIB3467,OOS_Result,Minor,"OOS result: assay_percent = 115.1732 % (LSL:95.0, USL:110.0)",2024-11-23 04:00:00,2025-01-15 04:00:00,0,MSAT_Lead,Method
DEV00001,FIB3467,OOS_Result,Critical,"OOS result: protein_mg_ml = 11.9952 mg/ml (LSL:7.0, USL:10.0)",2024-11-26 00:00:00,2024-12-31 00:00:00,1,QA_Manager,Personnel
DEV00001,OCT3471,OOS_Result,Minor,"OOS result: pH = 7.5854 pH (LSL:6.9, USL:7.4)",2024-11-24 21:00:00,2025-02-13 21:00:00,0,QA_Manager,Environment
DEV00001,FIB3477,OOS_Result,Major,"OOS result: assay_percent = 119.1417 % (LSL:95.0, USL:110.0)",2024-11-25 11:00:00,2025-02-11 11:00:00,1,QA_Invest_1,Under_Investigation
DEV00001,OCT3479,OOS_Result,Major,"OOS result: protein_mg_ml = 13.9305 mg/ml (LSL:7.0, USL:10.0)",2024-11-27 06:00:00,2024-12-27 06:00:00,1,MSAT_Lead,Equipment
DEV00001,OCT3481,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 264.9572 mOsm/kg (LSL:270.0, USL:320.0)",2024-11-30 20:00:00,2024-12-18 20:00:00,1,QA_Manager,Equipment
DEV00001,OCT3482,OOS_Result,Critical,"OOS result: protein_mg_ml = 10.9571 mg/ml (LSL:7.0, USL:10.0)",2024-11-30 07:00:00,2025-01-24 07:00:00,1,MSAT_Lead,Material
DEV00001,OCT3486,OOS_Result,Major,"OOS result: protein_mg_ml = 6.4836 mg/ml (LSL:7.0, USL:10.0)",2024-12-01 19:00:00,2024-12-17 19:00:00,1,QA_Invest_2,Equipment
DEV00001,FIB3488,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 267.857 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-01 18:00:00,2024-12-26 18:00:00,1,QA_Invest_2,Method
DEV00001,FIB3488,OOS_Result,Minor,"OOS result: protein_mg_ml = 3.9328 mg/ml (LSL:7.0, USL:10.0)",2024-12-01 13:00:00,2024-12-25 13:00:00,1,MSAT_Lead,Material
DEV00001,OCT3490,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.9774 mg/ml (LSL:7.0, USL:10.0)",2024-12-02 07:00:00,2025-01-12 07:00:00,1,QA_Invest_2,Under_Investigation
DEV00001,OCT3491,OOS_Result,Critical,"OOS result: protein_mg_ml = 6.9399 mg/ml (LSL:7.0, USL:10.0)",2024-12-02 04:00:00,2025-02-22 04:00:00,1,MSAT_Lead,Under_Investigation
DEV00001,OCT3493,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9234 mg/ml (LSL:7.0, USL:10.0)",2024-12-02 18:00:00,2025-02-04 18:00:00,0,MSAT_Lead,Method
DEV00001,FIB3494,OOS_Result,Minor,"OOS result: protein_mg_ml = 14.8181 mg/ml (LSL:7.0, USL:10.0)",2024-12-03 03:00:00,2024-12-17 03:00:00,1,QA_Invest_1,Environment
DEV00001,OCT3498,OOS_Result,Major,"OOS result: assay_percent = 90.3007 % (LSL:95.0, USL:110.0)",2024-12-01 15:00:00,2025-01-27 15:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3506,OOS_Result,Minor,"OOS result: protein_mg_ml = 10.0757 mg/ml (LSL:7.0, USL:10.0)",2024-12-05 20:00:00,2025-02-04 20:00:00,0,QA_Invest_3,Material
DEV00001,OCT3509,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 376.5877 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-07 09:00:00,2025-02-09 09:00:00,1,QA_Invest_3,Equipment
DEV00001,FIB3512,OOS_Result,Minor,"OOS result: assay_percent = 121.6078 % (LSL:95.0, USL:110.0)",2024-12-04 16:00:00,2025-02-24 16:00:00,1,QA_Manager,Personnel
DEV00001,FIB3513,OOS_Result,Major,"OOS result: fill_volume_ml = 8.5613 ml (LSL:9.5, USL:10.5)",2024-12-04 03:00:00,2025-01-18 03:00:00,1,QA_Manager,Material
DEV00001,OCT3514,OOS_Result,Major,"OOS result: protein_mg_ml = 6.3987 mg/ml (LSL:7.0, USL:10.0)",2024-12-07 04:00:00,2025-02-15 04:00:00,1,QA_Invest_3,Equipment
DEV00001,FIB3517,OOS_Result,Major,"OOS result: assay_percent = 110.1807 % (LSL:95.0, USL:110.0)",2024-12-06 10:00:00,2025-01-19 10:00:00,1,QA_Invest_1,Equipment
DEV00001,OCT3518,OOS_Result,Critical,"OOS result: fill_volume_ml = 10.6307 ml (LSL:9.5, USL:10.5)",2024-12-07 15:00:00,2025-02-24 15:00:00,1,QA_Invest_1,Equipment
DEV00001,OCT3520,OOS_Result,Minor,"OOS result: assay_percent = 119.8443 % (LSL:95.0, USL:110.0)",2024-12-07 12:00:00,2025-01-04 12:00:00,0,QA_Manager,Material
DEV00001,OCT3526,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8358 mg/ml (LSL:7.0, USL:10.0)",2024-12-10 22:00:00,2025-01-26 22:00:00,1,QA_Manager,Personnel
DEV00001,OCT3531,OOS_Result,Minor,"OOS result: protein_mg_ml = 6.9651 mg/ml (LSL:7.0, USL:10.0)",2024-12-11 02:00:00,2025-03-06 02:00:00,1,QA_Invest_1,Environment
DEV00001,OCT3535,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 256.9224 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-11 21:00:00,2024-12-26 21:00:00,0,QA_Invest_3,Equipment
DEV00001,FIB3539,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 225.1892 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-15 13:00:00,2025-01-13 13:00:00,1,QA_Manager,Under_Investigation
DEV00001,OCT3540,OOS_Result,Major,"OOS result: osmolality_mOsm_kg = 343.0481 mOsm/kg (LSL:270.0, USL:320.0)",2025-07-18 17:55:35,,1,QA_Manager,Under_Investigation
DEV00001,OCT3541,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 269.8899 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-13 17:00:00,2025-01-26 17:00:00,0,MSAT_Lead,Equipment
DEV00001,OCT3545,OOS_Result,Major,"OOS result: protein_mg_ml = 6.4571 mg/ml (LSL:7.0, USL:10.0)",2024-12-17 20:00:00,2025-01-05 20:00:00,1,QA_Invest_3,Method
DEV00001,OCT3550,OOS_Result,Major,"OOS result: protein_mg_ml = 6.8824 mg/ml (LSL:7.0, USL:10.0)",2024-12-17 00:00:00,2025-03-06 00:00:00,1,QA_Invest_2,Personnel
DEV00001,OCT3556,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 254.0568 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-17 18:00:00,2025-02-20 18:00:00,1,QA_Invest_3,Under_Investigation
DEV00001,OCT3565,OOS_Result,Minor,"OOS result: osmolality_mOsm_kg = 265.0741 mOsm/kg (LSL:270.0, USL:320.0)",2024-12-20 14:00:00,2025-01-05 14:00:00,1,MSAT_Lead,Method
DEV00001,OCT3566,OOS_Result,Minor,"OOS result: particulates_per_ml = 54.9111 count/ml (LSL:0.0, USL:50.0)",2024-12-20 18:00:00,2025-02-26 18:00:00,1,QA_Manager,Method
