test_id,lot_id,product,line,test_name,sample_date,result_date,review_date,result_value,unit,lsl,usl,oos_flag,reviewer,status,method_id,instrument_id
T0000002,OCT1017,octanate,Line_A,pH,2023-01-05 15:00:00,2023-01-05 19:00:00,2023-01-06 11:00:00,7.2133,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_01
T0000003,OCT1017,octanate,Line_A,osmolality_mOsm_kg,2023-01-05 22:00:00,2023-01-07 19:00:00,2023-01-08 16:00:00,279.7572,mOsm/kg,270.0,320.0,0,QC_Lead,Under_Review,MOSM_001,INST_01
T0000004,OCT1017,octanate,Line_A,fill_volume_ml,2023-01-05 08:00:00,2023-01-05 15:00:00,2023-01-06 11:00:00,10.2604,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_01
T0000005,OCT1017,octanate,Line_A,particulates_per_ml,2023-01-05 23:00:00,2023-01-07 16:00:00,2023-01-08 12:00:00,13.7852,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_01
T0000006,OCT1017,octanate,Line_A,endotoxin_eu_ml,2023-01-06 02:00:00,2023-01-06 22:00:00,2023-01-07 08:00:00,0.1793,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,OCT1017,octanate,Line_A,protein_mg_ml,2023-01-06 03:00:00,2023-01-07 05:00:00,2023-01-07 23:00:00,10.2524,mg/ml,7.0,10.0,1,QC_Analyst_C,Under_Review,MPRO_001,INST_01
T0000001,OCT1018,octanate,Line_B,assay_percent,2023-01-05 16:00:00,2023-01-05 20:00:00,2023-01-05 23:00:00,99.7265,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_05
T0000002,OCT1018,octanate,Line_B,pH,2023-01-05 17:00:00,2023-01-05 20:00:00,2023-01-06 03:00:00,7.1047,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_05
T0000003,OCT1018,octanate,Line_B,osmolality_mOsm_kg,2023-01-05 22:00:00,2023-01-07 15:00:00,2023-01-08 04:00:00,291.8657,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_04
T0000004,OCT1018,octanate,Line_B,fill_volume_ml,2023-01-05 08:00:00,2023-01-05 11:00:00,2023-01-06 08:00:00,9.9745,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_03
T0000005,OCT1018,octanate,Line_B,particulates_per_ml,2023-01-06 11:00:00,2023-01-08 06:00:00,2023-01-08 19:00:00,12.5947,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_04
T0000006,OCT1018,octanate,Line_B,endotoxin_eu_ml,2023-01-05 21:00:00,2023-01-07 14:00:00,2023-01-07 21:00:00,0.1534,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_04
T0000007,OCT1018,octanate,Line_B,protein_mg_ml,2023-01-06 00:00:00,2023-01-06 19:00:00,2023-01-07 14:00:00,7.6502,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_01
T0000001,OCT1019,octanate_LV,Line_C,assay_percent,2023-01-05 18:00:00,2023-01-06 00:00:00,2023-01-06 03:00:00,103.8261,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_02
T0000002,OCT1019,octanate_LV,Line_C,pH,2023-01-05 12:00:00,2023-01-05 20:00:00,2023-01-06 08:00:00,7.0764,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_05
T0000003,OCT1019,octanate_LV,Line_C,osmolality_mOsm_kg,2023-01-05 12:00:00,2023-01-06 22:00:00,2023-01-07 03:00:00,309.2691,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_04
T0000004,OCT1019,octanate_LV,Line_C,fill_volume_ml,2023-01-05 07:00:00,2023-01-05 12:00:00,2023-01-06 08:00:00,9.9325,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_02
T0000005,OCT1019,octanate_LV,Line_C,particulates_per_ml,2023-01-06 03:00:00,2023-01-07 23:00:00,2023-01-08 01:00:00,22.4235,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_03
T0000006,OCT1019,octanate_LV,Line_C,endotoxin_eu_ml,2023-01-06 10:00:00,2023-01-08 04:00:00,2023-01-09 01:00:00,0.1907,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,OCT1019,octanate_LV,Line_C,protein_mg_ml,2023-01-06 02:00:00,2023-01-07 23:00:00,2023-01-08 10:00:00,7.5153,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_03
T0000001,OCT1020,octanate,Line_A,assay_percent,2023-01-06 11:00:00,2023-01-06 14:00:00,2023-01-07 09:00:00,103.1369,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_01
T0000002,OCT1020,octanate,Line_A,pH,2023-01-06 13:00:00,2023-01-06 20:00:00,2023-01-07 03:00:00,7.2546,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_04
T0000003,OCT1020,octanate,Line_A,osmolality_mOsm_kg,2023-01-07 07:00:00,2023-01-07 18:00:00,2023-01-08 12:00:00,271.3801,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_04
T0000004,OCT1020,octanate,Line_A,fill_volume_ml,2023-01-06 08:00:00,2023-01-06 13:00:00,2023-01-07 07:00:00,10.0777,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_02
T0000005,OCT1020,octanate,Line_A,particulates_per_ml,2023-01-07 04:00:00,2023-01-07 13:00:00,2023-01-07 18:00:00,27.0791,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_02
T0000006,OCT1020,octanate,Line_A,endotoxin_eu_ml,2023-01-07 06:00:00,2023-01-08 15:00:00,2023-01-09 13:00:00,0.1891,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_05
T0000007,OCT1020,octanate,Line_A,protein_mg_ml,2023-01-06 12:00:00,2023-01-08 12:00:00,2023-01-08 23:00:00,7.5104,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_05
T0000001,OCT1021,octanate,Line_B,assay_percent,2023-01-06 16:00:00,2023-01-07 00:00:00,2023-01-07 18:00:00,98.8027,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_01
T0000002,OCT1021,octanate,Line_B,pH,2023-01-06 14:00:00,2023-01-06 22:00:00,2023-01-07 03:00:00,7.1918,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_04
T0000003,OCT1021,octanate,Line_B,osmolality_mOsm_kg,2023-01-07 00:00:00,2023-01-08 22:00:00,2023-01-09 00:00:00,294.2337,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_04
T0000004,OCT1021,octanate,Line_B,fill_volume_ml,2023-01-06 18:00:00,2023-01-06 21:00:00,2023-01-07 16:00:00,10.0876,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_02
T0000005,OCT1021,octanate,Line_B,particulates_per_ml,2023-01-06 20:00:00,2023-01-08 12:00:00,2023-01-09 10:00:00,27.7716,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_04
T0000006,OCT1021,octanate,Line_B,endotoxin_eu_ml,2023-01-06 13:00:00,2023-01-07 12:00:00,2023-01-08 11:00:00,0.116,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_05
T0000007,OCT1021,octanate,Line_B,protein_mg_ml,2023-01-07 01:00:00,2023-01-08 18:00:00,2023-01-09 18:00:00,8.6858,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_04
T0000001,FIB1022,fibryga,Line_A,assay_percent,2023-01-06 06:00:00,2023-01-06 14:00:00,2023-01-07 06:00:00,103.3206,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_02
T0000002,FIB1022,fibryga,Line_A,pH,2023-01-06 18:00:00,2023-01-07 01:00:00,2023-01-07 08:00:00,7.0929,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_03
T0000003,FIB1022,fibryga,Line_A,osmolality_mOsm_kg,2023-01-07 02:00:00,2023-01-07 12:00:00,2023-01-08 00:00:00,313.0592,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_02
T0000004,FIB1022,fibryga,Line_A,fill_volume_ml,2023-01-06 14:00:00,2023-01-06 18:00:00,2023-01-07 17:00:00,10.1211,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_05
T0000005,FIB1022,fibryga,Line_A,particulates_per_ml,2023-01-07 05:00:00,2023-01-08 02:00:00,2023-01-08 06:00:00,15.4696,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_01
T0000006,FIB1022,fibryga,Line_A,endotoxin_eu_ml,2023-01-07 08:00:00,2023-01-07 22:00:00,2023-01-08 03:00:00,0.1828,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_02
T0000007,FIB1022,fibryga,Line_A,protein_mg_ml,2023-01-07 00:00:00,2023-01-08 18:00:00,2023-01-09 09:00:00,7.7203,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_05
T0000001,OCT1023,octanate,Line_A,assay_percent,2023-01-07 15:00:00,2023-01-07 17:00:00,2023-01-08 17:00:00,104.7038,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT1023,octanate,Line_A,pH,2023-01-07 15:00:00,2023-01-07 20:00:00,2023-01-08 14:00:00,7.2427,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_03
T0000003,OCT1023,octanate,Line_A,osmolality_mOsm_kg,2023-01-08 12:00:00,2023-01-10 12:00:00,2023-01-10 21:00:00,280.8217,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_04
T0000004,OCT1023,octanate,Line_A,fill_volume_ml,2023-01-07 15:00:00,2023-01-07 23:00:00,2023-01-08 09:00:00,10.1945,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_04
T0000005,OCT1023,octanate,Line_A,particulates_per_ml,2023-01-08 11:00:00,2023-01-09 22:00:00,2023-01-10 08:00:00,28.3022,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_05
T0000006,OCT1023,octanate,Line_A,endotoxin_eu_ml,2023-01-07 22:00:00,2023-01-09 12:00:00,2023-01-09 19:00:00,0.1911,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_03
T0000007,OCT1023,octanate,Line_A,protein_mg_ml,2023-01-08 06:00:00,2023-01-09 21:00:00,2023-01-10 09:00:00,10.0174,mg/ml,7.0,10.0,1,QC_Senior_2,Reviewed,MPRO_001,INST_02
T0000001,OCT1024,octanate_LV,Line_C,assay_percent,2023-01-07 16:00:00,2023-01-07 21:00:00,2023-01-08 05:00:00,101.8129,%,95.0,110.0,0,QC_Senior_1,Under_Review,MASS_001,INST_02
T0000002,OCT1024,octanate_LV,Line_C,pH,2023-01-07 17:00:00,2023-01-07 19:00:00,2023-01-08 00:00:00,7.0897,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_03
T0000003,OCT1024,octanate_LV,Line_C,osmolality_mOsm_kg,2023-01-08 08:00:00,2023-01-09 02:00:00,2023-01-09 10:00:00,279.9957,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_03
T0000004,OCT1024,octanate_LV,Line_C,fill_volume_ml,2023-01-07 07:00:00,2023-01-07 13:00:00,2023-01-08 01:00:00,9.9276,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_04
T0000005,OCT1024,octanate_LV,Line_C,particulates_per_ml,2023-01-07 12:00:00,2023-01-09 01:00:00,2023-01-09 08:00:00,24.3832,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_04
T0000006,OCT1024,octanate_LV,Line_C,endotoxin_eu_ml,2023-01-07 17:00:00,2023-01-08 08:00:00,2023-01-08 20:00:00,0.1671,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_01
T0000007,OCT1024,octanate_LV,Line_C,protein_mg_ml,2023-01-08 08:00:00,2023-01-09 23:00:00,2023-01-10 08:00:00,8.7214,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_01
T0000001,OCT1025,octanate_LV,Line_B,assay_percent,2023-01-08 13:00:00,2023-01-08 15:00:00,2023-01-09 02:00:00,91.8066,%,95.0,110.0,1,QC_Analyst_A,Reviewed,MASS_001,INST_01
T0000002,OCT1025,octanate_LV,Line_B,pH,2023-01-08 12:00:00,2023-01-08 18:00:00,2023-01-09 12:00:00,7.151,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_01
T0000003,OCT1025,octanate_LV,Line_B,osmolality_mOsm_kg,2023-01-08 19:00:00,2023-01-09 22:00:00,2023-01-10 07:00:00,308.1123,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_03
T0000004,OCT1025,octanate_LV,Line_B,fill_volume_ml,2023-01-08 14:00:00,2023-01-08 17:00:00,2023-01-09 16:00:00,10.0103,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_02
T0000005,OCT1025,octanate_LV,Line_B,particulates_per_ml,2023-01-09 06:00:00,2023-01-09 22:00:00,2023-01-10 16:00:00,46.7614,count/ml,0.0,50.0,0,QC_Analyst_B,Under_Review,MPAR_001,INST_01
T0000006,OCT1025,octanate_LV,Line_B,endotoxin_eu_ml,2023-01-08 16:00:00,2023-01-10 03:00:00,2023-01-11 00:00:00,0.1813,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_05
T0000007,OCT1025,octanate_LV,Line_B,protein_mg_ml,2023-01-09 00:00:00,2023-01-09 19:00:00,2023-01-09 23:00:00,7.8143,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_01
T0000001,OCT1026,octanate_LV,Line_C,assay_percent,2023-01-08 15:00:00,2023-01-08 22:00:00,2023-01-09 11:00:00,99.5015,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_01
T0000002,OCT1026,octanate_LV,Line_C,pH,2023-01-08 06:00:00,2023-01-08 09:00:00,2023-01-08 20:00:00,7.1886,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_01
T0000003,OCT1026,octanate_LV,Line_C,osmolality_mOsm_kg,2023-01-08 16:00:00,2023-01-09 08:00:00,2023-01-09 13:00:00,287.9883,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_05
T0000004,OCT1026,octanate_LV,Line_C,fill_volume_ml,2023-01-08 06:00:00,2023-01-08 08:00:00,2023-01-08 15:00:00,10.1571,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_04
T0000005,OCT1026,octanate_LV,Line_C,particulates_per_ml,2023-01-09 03:00:00,2023-01-10 09:00:00,2023-01-11 05:00:00,28.7859,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_03
T0000006,OCT1026,octanate_LV,Line_C,endotoxin_eu_ml,2023-01-08 16:00:00,2023-01-10 16:00:00,2023-01-11 02:00:00,0.1464,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_05
T0000007,OCT1026,octanate_LV,Line_C,protein_mg_ml,2023-01-08 17:00:00,2023-01-09 14:00:00,2023-01-09 22:00:00,7.8226,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_04
T0000001,FIB1027,fibryga,Line_A,assay_percent,2023-01-08 11:00:00,2023-01-08 16:00:00,2023-01-09 02:00:00,98.2584,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_01
T0000002,FIB1027,fibryga,Line_A,pH,2023-01-08 14:00:00,2023-01-08 19:00:00,2023-01-09 03:00:00,7.1143,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_05
T0000003,FIB1027,fibryga,Line_A,osmolality_mOsm_kg,2023-01-09 12:00:00,2023-01-10 18:00:00,2023-01-11 18:00:00,300.9467,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_03
T0000004,FIB1027,fibryga,Line_A,fill_volume_ml,2023-01-08 15:00:00,2023-01-08 23:00:00,2023-01-09 05:00:00,10.0821,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_03
T0000005,FIB1027,fibryga,Line_A,particulates_per_ml,2023-01-08 14:00:00,2023-01-09 17:00:00,2023-01-10 13:00:00,15.0341,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_02
T0000006,FIB1027,fibryga,Line_A,endotoxin_eu_ml,2023-01-09 11:00:00,2023-01-10 16:00:00,2023-01-11 03:00:00,0.1587,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_03
T0000007,FIB1027,fibryga,Line_A,protein_mg_ml,2023-01-09 12:00:00,2023-01-10 14:00:00,2023-01-11 12:00:00,8.8083,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_05
T0000001,FIB1028,fibryga,Line_B,assay_percent,2023-01-08 14:00:00,2023-01-08 17:00:00,2023-01-09 12:00:00,83.5744,%,95.0,110.0,1,QC_Analyst_B,Reviewed,MASS_001,INST_03
T0000002,FIB1028,fibryga,Line_B,pH,2023-01-08 10:00:00,2023-01-08 15:00:00,2023-01-09 15:00:00,7.1623,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_05
T0000003,FIB1028,fibryga,Line_B,osmolality_mOsm_kg,2023-01-08 18:00:00,2023-01-09 11:00:00,2023-01-09 23:00:00,291.3684,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_05
T0000004,FIB1028,fibryga,Line_B,fill_volume_ml,2023-01-08 13:00:00,2023-01-08 19:00:00,2023-01-09 06:00:00,9.8786,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_01
T0000005,FIB1028,fibryga,Line_B,particulates_per_ml,2023-01-09 06:00:00,2023-01-10 10:00:00,2023-01-10 20:00:00,27.8623,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_05
T0000006,FIB1028,fibryga,Line_B,endotoxin_eu_ml,2023-01-08 18:00:00,2023-01-09 05:00:00,2023-01-10 04:00:00,0.178,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_05
T0000007,FIB1028,fibryga,Line_B,protein_mg_ml,2023-01-09 03:00:00,2023-01-10 02:00:00,2023-01-10 05:00:00,9.3664,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_01
T0000001,FIB1029,fibryga,Line_C,assay_percent,2023-01-08 10:00:00,2023-01-08 13:00:00,2023-01-09 03:00:00,105.4506,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_01
T0000002,FIB1029,fibryga,Line_C,pH,2023-01-08 18:00:00,2023-01-08 20:00:00,2023-01-09 12:00:00,7.0398,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_05
T0000003,FIB1029,fibryga,Line_C,osmolality_mOsm_kg,2023-01-09 09:00:00,2023-01-10 18:00:00,2023-01-11 15:00:00,279.416,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_04
T0000004,FIB1029,fibryga,Line_C,fill_volume_ml,2023-01-08 06:00:00,2023-01-08 11:00:00,2023-01-09 08:00:00,10.1273,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_05
T0000005,FIB1029,fibryga,Line_C,particulates_per_ml,2023-01-09 09:00:00,2023-01-10 05:00:00,2023-01-10 13:00:00,29.1103,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_02
T0000006,FIB1029,fibryga,Line_C,endotoxin_eu_ml,2023-01-09 10:00:00,2023-01-10 06:00:00,2023-01-10 07:00:00,0.1758,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_05
T0000007,FIB1029,fibryga,Line_C,protein_mg_ml,2023-01-09 01:00:00,2023-01-10 06:00:00,2023-01-11 03:00:00,11.5822,mg/ml,7.0,10.0,1,QC_Lead,Reviewed,MPRO_001,INST_03
T0000001,OCT1030,octanate_LV,Line_C,assay_percent,2023-01-09 08:00:00,2023-01-09 11:00:00,2023-01-09 21:00:00,104.0985,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_02
T0000002,OCT1030,octanate_LV,Line_C,pH,2023-01-09 06:00:00,2023-01-09 11:00:00,2023-01-10 01:00:00,7.2408,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_05
T0000003,OCT1030,octanate_LV,Line_C,osmolality_mOsm_kg,2023-01-10 06:00:00,2023-01-10 23:00:00,2023-01-11 00:00:00,302.1179,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_02
T0000004,OCT1030,octanate_LV,Line_C,fill_volume_ml,2023-01-09 17:00:00,2023-01-09 23:00:00,2023-01-10 04:00:00,10.1477,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_03
T0000005,OCT1030,octanate_LV,Line_C,particulates_per_ml,2023-01-09 19:00:00,2023-01-11 16:00:00,2023-01-11 21:00:00,22.4778,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_01
T0000006,OCT1030,octanate_LV,Line_C,endotoxin_eu_ml,2023-01-09 15:00:00,2023-01-11 14:00:00,2023-01-11 16:00:00,0.1879,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_03
T0000007,OCT1030,octanate_LV,Line_C,protein_mg_ml,2023-01-09 18:00:00,2023-01-10 16:00:00,2023-01-11 11:00:00,7.8817,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_05
T0000001,FIB1031,fibryga,Line_C,assay_percent,2023-01-09 12:00:00,2023-01-09 14:00:00,2023-01-09 21:00:00,101.8369,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_03
T0000002,FIB1031,fibryga,Line_C,pH,2023-01-09 12:00:00,2023-01-09 19:00:00,2023-01-10 05:00:00,7.1112,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_03
T0000003,FIB1031,fibryga,Line_C,osmolality_mOsm_kg,2023-01-10 12:00:00,2023-01-11 15:00:00,2023-01-12 11:00:00,291.6524,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_05
T0000004,FIB1031,fibryga,Line_C,fill_volume_ml,2023-01-09 12:00:00,2023-01-09 17:00:00,2023-01-10 00:00:00,10.3972,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_03
T0000005,FIB1031,fibryga,Line_C,particulates_per_ml,2023-01-09 19:00:00,2023-01-11 06:00:00,2023-01-11 21:00:00,10.0619,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_05
T0000006,FIB1031,fibryga,Line_C,endotoxin_eu_ml,2023-01-10 05:00:00,2023-01-12 05:00:00,2023-01-13 02:00:00,0.1843,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_01
T0000007,FIB1031,fibryga,Line_C,protein_mg_ml,2023-01-09 22:00:00,2023-01-10 17:00:00,2023-01-11 06:00:00,7.2098,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_01
T0000001,OCT1032,octanate,Line_A,assay_percent,2023-01-10 10:00:00,2023-01-10 15:00:00,2023-01-11 04:00:00,101.1786,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_05
T0000002,OCT1032,octanate,Line_A,pH,2023-01-10 06:00:00,2023-01-10 12:00:00,2023-01-11 02:00:00,7.2371,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_03
T0000003,OCT1032,octanate,Line_A,osmolality_mOsm_kg,2023-01-10 19:00:00,2023-01-11 18:00:00,2023-01-12 07:00:00,291.4412,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_04
T0000004,OCT1032,octanate,Line_A,fill_volume_ml,2023-01-10 18:00:00,2023-01-10 22:00:00,2023-01-11 11:00:00,9.8883,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_05
T0000005,OCT1032,octanate,Line_A,particulates_per_ml,2023-01-11 06:00:00,2023-01-12 16:00:00,2023-01-12 21:00:00,19.2776,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_03
T0000006,OCT1032,octanate,Line_A,endotoxin_eu_ml,2023-01-11 11:00:00,2023-01-12 10:00:00,2023-01-12 15:00:00,0.184,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_04
T0000007,OCT1032,octanate,Line_A,protein_mg_ml,2023-01-11 03:00:00,2023-01-13 00:00:00,2023-01-13 05:00:00,7.9157,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_04
T0000001,OCT1033,octanate,Line_B,assay_percent,2023-01-10 16:00:00,2023-01-10 23:00:00,2023-01-11 13:00:00,103.1061,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_02
T0000002,OCT1033,octanate,Line_B,pH,2023-01-10 11:00:00,2023-01-10 15:00:00,2023-01-10 22:00:00,7.1536,pH,6.9,7.4,0,QC_Senior_2,Reviewed,MPH_001,INST_04
T0000003,OCT1033,octanate,Line_B,osmolality_mOsm_kg,2023-01-10 19:00:00,2023-01-12 15:00:00,2023-01-12 16:00:00,282.8507,mOsm/kg,270.0,320.0,0,QC_Lead,Reviewed,MOSM_001,INST_03
T0000004,OCT1033,octanate,Line_B,fill_volume_ml,2023-01-10 15:00:00,2023-01-10 20:00:00,2023-01-11 15:00:00,10.3716,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_01
T0000005,OCT1033,octanate,Line_B,particulates_per_ml,2023-01-11 01:00:00,2023-01-11 15:00:00,2023-01-12 03:00:00,30.0714,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_04
T0000006,OCT1033,octanate,Line_B,endotoxin_eu_ml,2023-01-11 04:00:00,2023-01-12 00:00:00,2023-01-12 23:00:00,0.0487,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_02
T0000007,OCT1033,octanate,Line_B,protein_mg_ml,2023-01-11 03:00:00,2023-01-11 19:00:00,2023-01-12 08:00:00,8.6492,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_03
T0000001,OCT1034,octanate_LV,Line_B,assay_percent,2023-01-10 14:00:00,2023-01-10 20:00:00,2023-01-11 10:00:00,100.647,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_01
T0000002,OCT1034,octanate_LV,Line_B,pH,2023-01-10 14:00:00,2023-01-10 17:00:00,2023-01-11 06:00:00,7.2182,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_01
